accepted_name,scientific_name,taxonomic_status,family,broader,establishment_means,sublist,year_first_record,year_last_record,year_first_voucher,year_last_voucher,year_first_iNat_obs,year_last_iNat_obs,first_record_type,last_record_type,latitude_first_record_recent_discovery,longitude_first_record_recent_discovery,latitude_last_record_long_unobserved,longitude_last_record_long_unobserved
Erigeron tener,Erigeron tener,accepted,Asteraceae,3.dicot,native,old and recent records,1890,2007,1890,2007,,,voucher,voucher,,,,
Senecio fremontii,Senecio fremontii,accepted,Asteraceae,3.dicot,native,old and recent records,1890,2017,1890,2017,,,voucher,voucher,,,,
Solidago multiradiata,Solidago multiradiata,accepted,Asteraceae,3.dicot,native,old and recent records,1890,2023,1890,2012,2015,2023,voucher,iNat,,,,
Cryptantha affinis,Cryptantha affinis,accepted,Boraginaceae,3.dicot,native,old and recent records,1890,2007,1890,2007,,,voucher,voucher,,,,
Phacelia eisenii,Phacelia eisenii,accepted,Boraginaceae,3.dicot,native,old and recent records,1890,2022,1890,2007,2008,2022,voucher,iNat,,,,
Phacelia vallicola,Phacelia vallicola,accepted,Boraginaceae,3.dicot,native,old and recent records,1890,2023,1890,2006,2014,2023,voucher,iNat,,,,
Boechera howellii,Boechera howellii,accepted,Brassicaceae,3.dicot,native,old and recent records,1890,2011,1890,2011,,,voucher,voucher,,,,
Descurainia incana,Descurainia incana,accepted,Brassicaceae,3.dicot,native,old and recent records,1890,2010,1890,2010,,,voucher,voucher,,,,
Eremogone aculeata,Eremogone aculeata,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1890,2009,1890,2009,,,voucher,voucher,,,,
Stellaria irrigua,Stellaria irrigua,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1890,2011,1890,2011,,,voucher,voucher,,,,
Geranium richardsonii,Geranium richardsonii,accepted,Geraniaceae,3.dicot,native,old and recent records,1890,2023,1890,1972,2009,2023,voucher,iNat,,,,
Epilobium lactiflorum,Epilobium lactiflorum,accepted,Onagraceae,3.dicot,native,old and recent records,1890,1990,1890,1990,,,voucher,voucher,,,,
Veronica wormskjoldii,Veronica wormskjoldii,accepted,Plantaginaceae,3.dicot,native,old and recent records,1890,2023,1890,2007,2015,2023,voucher,iNat,,,,
Allophyllum capillare,Allophyllum capillare,accepted,Polemoniaceae,3.dicot,native,old and recent records,1890,2023,1890,1959,2023,2023,voucher,iNat,,,,
Polygonum minimum,Polygonum minimum,accepted,Polygonaceae,3.dicot,native,old and recent records,1890,2008,1890,2008,,,voucher,voucher,,,,
Polygonum ramosissimum,Polygonum ramosissimum,accepted,Polygonaceae,3.dicot,introduced,old and recent records,1890,2009,1890,2009,,,voucher,voucher,,,,
Ivesia muirii,Ivesia muirii,accepted,Rosaceae,3.dicot,native,old and recent records,1890,2022,1890,2011,2015,2022,voucher,iNat,,,,
Potentilla grayi,Potentilla grayi,accepted,Rosaceae,3.dicot,native,old and recent records,1890,2003,1890,2003,,,voucher,voucher,,,,
Calliscirpus criniger,Calliscirpus criniger,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2022,1890,2009,2022,2022,voucher,iNat,,,,
Carex echinata,Carex echinata,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2011,1890,2011,,,voucher,voucher,,,,
Carex leporinella,Carex leporinella,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2012,1890,2012,,,voucher,voucher,,,,
Carex luzulifolia,Carex luzulifolia,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2005,1890,2005,,,voucher,voucher,,,,
Carex rossii,Carex rossii,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2011,1890,2011,,,voucher,voucher,,,,
Eleocharis obtusa,Eleocharis obtusa,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2008,1890,2008,,,voucher,voucher,,,,
Scirpus microcarpus,Scirpus microcarpus,accepted,Cyperaceae,4.monocot,native,old and recent records,1890,2023,1890,2003,2012,2023,voucher,iNat,,,,
Juncus parryi,Juncus parryi,accepted,Juncaceae,4.monocot,native,old and recent records,1890,2023,1890,2012,2018,2023,voucher,iNat,,,,
Triglochin maritima,Triglochin maritima,accepted,Juncaginaceae,4.monocot,native,old and recent records,1890,2006,1890,2006,,,voucher,voucher,,,,
Agrostis stolonifera,Agrostis stolonifera,accepted,Poaceae,4.monocot,native,old and recent records,1890,1999,1890,1999,,,voucher,voucher,,,,
Agrostis variabilis,Agrostis variabilis,accepted,Poaceae,4.monocot,native,old and recent records,1890,2010,1890,2010,,,voucher,voucher,,,,
Bromus carinatus,Bromus carinatus,accepted,Poaceae,4.monocot,native,old and recent records,1890,2009,1890,2009,,,voucher,voucher,,,,
Calamagrostis stricta,Calamagrostis stricta,accepted,Poaceae,4.monocot,native,old and recent records,1890,2007,1890,2007,,,voucher,voucher,,,,
Elymus elymoides,Elymus elymoides,accepted,Poaceae,4.monocot,native,old and recent records,1890,2023,1890,2011,2016,2023,voucher,iNat,,,,
Hordeum brachyantherum,Hordeum brachyantherum,accepted,Poaceae,4.monocot,native,old and recent records,1890,2013,1890,2007,2013,2013,voucher,iNat,,,,
Phleum alpinum,Phleum alpinum,accepted,Poaceae,4.monocot,native,old and recent records,1890,2023,1890,2011,2019,2023,voucher,iNat,,,,
Poa bolanderi,Poa bolanderi,accepted,Poaceae,4.monocot,native,old and recent records,1890,1999,1890,1999,,,voucher,voucher,,,,
Allium obtusum,Allium obtusum,accepted,Amaryllidaceae,5.monocot-colorful,native,old and recent records,1890,2022,1890,2007,2009,2022,voucher,iNat,,,,
Camassia leichtlinii,Camassia leichtlinii,accepted,Asparagaceae,5.monocot-colorful,native,old and recent records,1890,2013,1890,1969,2013,2013,voucher,iNat,,,,
Erigeron elmeri,Erigeron elmeri,accepted,Asteraceae,3.dicot,native,old and recent records,1891,2010,1891,2010,,,voucher,voucher,,,,
Cuscuta californica,Cuscuta californica,accepted,Convolvulaceae,3.dicot,native,old and recent records,1891,2009,1891,2009,,,voucher,voucher,,,,
Acmispon americanus,Acmispon americanus,accepted,Fabaceae,3.dicot,native,old and recent records,1891,2023,1891,2005,2014,2023,voucher,iNat,,,,
Trifolium microcephalum,Trifolium microcephalum,accepted,Fabaceae,3.dicot,native,old and recent records,1891,2022,1891,2009,2016,2022,voucher,iNat,,,,
Mentha arvensis,Mentha arvensis,accepted,Lamiaceae,3.dicot,introduced,old and recent records,1891,2004,1891,2004,,,voucher,voucher,,,,
Oenothera elata,Oenothera elata,accepted,Onagraceae,3.dicot,native,old and recent records,1891,2023,1891,1978,2006,2023,voucher,iNat,,,,
Polemonium occidentale,Polemonium occidentale,accepted,Polemoniaceae,3.dicot,native,old and recent records,1891,2023,1891,1972,2023,2023,voucher,iNat,,,,
Fragaria vesca,Fragaria vesca,accepted,Rosaceae,3.dicot,native,old and recent records,1891,2023,1891,1997,2013,2023,voucher,iNat,,,,
Festuca occidentalis,Festuca occidentalis,accepted,Poaceae,4.monocot,native,old and recent records,1891,2004,1891,2004,,,voucher,voucher,,,,
Calochortus leichtlinii,Calochortus leichtlinii,accepted,Liliaceae,5.monocot-colorful,native,old and recent records,1891,2023,1891,2021,1974,2023,voucher,iNat,,,,
Festuca brachyphylla,Festuca brachyphylla,accepted,Poaceae,4.monocot,native,old and recent records,1892,2017,1892,2017,,,voucher,voucher,,,,
Isoetes bolanderi,Isoetes bolanderi,accepted,Isoetaceae,1.ferns/primitive,native,old and recent records,1894,2009,1894,2009,,,voucher,voucher,,,,
Pinus monticola,Pinus monticola,accepted,Pinaceae,2.gymnosperm,native,old and recent records,1894,2023,1894,1971,2009,2023,voucher,iNat,,,,
Asarum lemmonii,Asarum lemmonii,accepted,Aristolochiaceae,3.dicot,native,old and recent records,1894,2023,1894,2007,2013,2023,voucher,iNat,,,,
Agoseris aurantiaca,Agoseris aurantiaca,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2022,1894,1974,2016,2022,voucher,iNat,,,,
Agoseris glauca,Agoseris glauca,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2007,1894,2007,,,voucher,voucher,,,,
Anaphalis margaritacea,Anaphalis margaritacea,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2023,1894,1998,2014,2023,voucher,iNat,,,,
Arnica mollis,Arnica mollis,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2020,1894,2007,2018,2020,voucher,iNat,,,,
Artemisia norvegica,Artemisia norvegica,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2022,1894,2005,2018,2022,voucher,iNat,,,,
Hieracium triste,Hieracium triste,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2019,1894,2009,2010,2019,voucher,iNat,,,,
Packera pauciflora,Packera pauciflora,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2020,1894,2014,2019,2020,voucher,iNat,,,,
Packera streptanthifolia,Packera streptanthifolia,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2005,1894,2005,,,voucher,voucher,,,,
Senecio aronicoides,Senecio aronicoides,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2023,1894,2003,2015,2023,voucher,iNat,,,,
Wyethia angustifolia,Wyethia angustifolia,accepted,Asteraceae,3.dicot,native,old and recent records,1894,2023,1894,2003,2014,2023,voucher,iNat,,,,
Barbarea orthoceras,Barbarea orthoceras,accepted,Brassicaceae,3.dicot,native,old and recent records,1894,2015,1894,2012,2014,2015,voucher,iNat,,,,
Rorippa curvisiliqua,Rorippa curvisiliqua,accepted,Brassicaceae,3.dicot,native,old and recent records,1894,2021,1894,2021,,,voucher,voucher,,,,
Sabulina douglasii,Sabulina douglasii,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1894,2021,1894,2003,2021,2021,voucher,iNat,,,,
Parnassia palustris,Parnassia palustris,accepted,Celastraceae,3.dicot,native,old and recent records,1894,2023,1894,2007,2007,2023,voucher,iNat,,,,
Ribes nevadense,Ribes nevadense,accepted,Grossulariaceae,3.dicot,native,old and recent records,1894,2023,1894,1963,2008,2023,voucher,iNat,,,,
Lewisia disepala,Lewisia disepala,accepted,Montiaceae,3.dicot,native,old and recent records,1894,2022,1894,1996,2013,2022,voucher,iNat,,,,
Erythranthe microphylla,Erythranthe microphylla,accepted,Phrymaceae,3.dicot,native,old and recent records,1894,2022,1894,1953,2015,2022,voucher,iNat,,,,
Allophyllum gilioides,Allophyllum gilioides,accepted,Polemoniaceae,3.dicot,native,old and recent records,1894,2022,1894,2006,2019,2022,voucher,iNat,,,,
Gilia capitata,Gilia capitata,accepted,Polemoniaceae,3.dicot,native,old and recent records,1894,2023,1894,2014,2013,2023,voucher,iNat,,,,
Delphinium glaucum,Delphinium glaucum,accepted,Ranunculaceae,3.dicot,native,old and recent records,1894,2021,1894,1961,2017,2021,voucher,iNat,,,,
Amelanchier utahensis,Amelanchier utahensis,accepted,Rosaceae,3.dicot,native,old and recent records,1894,2021,1894,2007,2014,2021,voucher,iNat,,,,
Salix jepsonii,Salix jepsonii,accepted,Salicaceae,3.dicot,native,old and recent records,1894,2009,1894,2009,,,voucher,voucher,,,,
Salix lasiolepis,Salix lasiolepis,accepted,Salicaceae,3.dicot,native,old and recent records,1894,2006,1894,2006,,,voucher,voucher,,,,
Carex spectabilis,Carex spectabilis,accepted,Cyperaceae,4.monocot,native,old and recent records,1894,2011,1894,2011,,,voucher,voucher,,,,
Carex subfusca,Carex subfusca,accepted,Cyperaceae,4.monocot,native,old and recent records,1894,2018,1894,2010,2018,2018,voucher,iNat,,,,
Carex subnigricans,Carex subnigricans,accepted,Cyperaceae,4.monocot,native,old and recent records,1894,2017,1894,2017,,,voucher,voucher,,,,
Calamagrostis inexpansa,Calamagrostis inexpansa,accepted,Poaceae,4.monocot,native,old and recent records,1894,2007,1894,2007,,,voucher,voucher,,,,
Elymus trachycaulus,Elymus trachycaulus,accepted,Poaceae,4.monocot,native,old and recent records,1894,2018,1894,2004,2018,2018,voucher,iNat,,,,
Graphephorum wolfii,Graphephorum wolfii,accepted,Poaceae,4.monocot,native,old and recent records,1894,2006,1894,2006,,,voucher,voucher,,,,
Dipterostemon capitatus,Dipterostemon capitatus,accepted,Asparagaceae,5.monocot-colorful,native,old and recent records,1894,2023,1894,2006,2006,2023,voucher,iNat,,,,
Fritillaria micrantha,Fritillaria micrantha,accepted,Liliaceae,5.monocot-colorful,native,old and recent records,1894,2023,1894,1981,2006,2023,voucher,iNat,,,,
Prosartes hookeri,Prosartes hookeri,accepted,Liliaceae,5.monocot-colorful,native,old and recent records,1894,2022,1894,1982,2007,2022,voucher,iNat,,,,
Platanthera colemanii,Platanthera colemanii,accepted,Orchidaceae,5.monocot-colorful,native,old and recent records,1894,2022,1894,2009,2022,2022,voucher,iNat,,,,
Oxypolis occidentalis,Oxypolis occidentalis,accepted,Apiaceae,3.dicot,native,old and recent records,1895,2004,1895,2004,,,voucher,voucher,,,,
Erigeron canadensis,Erigeron canadensis,accepted,Asteraceae,3.dicot,native,old and recent records,1895,2023,1895,2009,2021,2023,voucher,iNat,,,,
Erigeron pygmaeus,Erigeron pygmaeus,accepted,Asteraceae,3.dicot,native,old and recent records,1895,2023,1895,2011,2023,2023,voucher,iNat,,,,
Madia glomerata,Madia glomerata,accepted,Asteraceae,3.dicot,native,old and recent records,1895,2022,1895,2010,2022,2022,voucher,iNat,,,,
Senecio scorzonella,Senecio scorzonella,accepted,Asteraceae,3.dicot,native,old and recent records,1895,2022,1895,2009,2015,2022,voucher,iNat,,,,
Solidago velutina,Solidago velutina,accepted,Asteraceae,3.dicot,native,old and recent records,1895,2023,1895,2009,2018,2023,voucher,iNat,,,,
Cryptantha ambigua,Cryptantha ambigua,accepted,Boraginaceae,3.dicot,native,old and recent records,1895,2006,1895,2006,,,voucher,voucher,,,,
Cryptantha muricata,Cryptantha muricata,accepted,Boraginaceae,3.dicot,native,old and recent records,1895,2009,1895,2009,,,voucher,voucher,,,,
Boechera sparsiflora,Boechera sparsiflora,accepted,Brassicaceae,3.dicot,native,old and recent records,1895,2022,1895,2007,2015,2022,voucher,iNat,,,,
Cerastium fontanum,Cerastium fontanum,accepted,Caryophyllaceae,3.dicot,introduced,old and recent records,1895,2010,1895,2010,,,voucher,voucher,,,,
Sedum lanceolatum,Sedum lanceolatum,accepted,Crassulaceae,3.dicot,native,old and recent records,1895,2023,1895,2007,2019,2023,voucher,iNat,,,,
Cercis occidentalis,Cercis occidentalis,accepted,Fabaceae,3.dicot,native,old and recent records,1895,2023,1895,1967,2014,2023,voucher,iNat,,,,
Lupinus densiflorus,Lupinus densiflorus,accepted,Fabaceae,3.dicot,native,old and recent records,1895,2023,1895,1895,2023,2023,voucher,iNat,,,,
Scutellaria siphocampyloides,Scutellaria siphocampyloides,accepted,Lamiaceae,3.dicot,native,old and recent records,1895,2019,1895,2007,2019,2019,voucher,iNat,,,,
Epilobium minutum,Epilobium minutum,accepted,Onagraceae,3.dicot,native,old and recent records,1895,2003,1895,2003,,,voucher,voucher,,,,
Erythranthe arenaria,Erythranthe arenaria,accepted,Phrymaceae,3.dicot,native,old and recent records,1895,2023,1895,1940,2014,2023,voucher,iNat,,,,
Penstemon roezlii,Penstemon roezlii,accepted,Plantaginaceae,3.dicot,native,old and recent records,1895,2006,1895,2006,,,voucher,voucher,,,,
Kumlienia hystricula,Kumlienia hystricula,accepted,Ranunculaceae,3.dicot,native,old and recent records,1895,2023,1895,2006,2011,2023,voucher,iNat,,,,
Cercocarpus betuloides,Cercocarpus betuloides,accepted,Rosaceae,3.dicot,native,old and recent records,1895,2023,1895,1959,2019,2023,voucher,iNat,,,,
Salix planifolia,Salix planifolia,accepted,Salicaceae,3.dicot,native,old and recent records,1895,2023,1895,2006,2023,2023,voucher,iNat,,,,
Aesculus californica,Aesculus californica,accepted,Sapindaceae,3.dicot,native,old and recent records,1895,2023,1895,1962,2011,2023,voucher,iNat,,,,
Carex congdonii,Carex congdonii,accepted,Cyperaceae,4.monocot,native,old and recent records,1895,2019,1895,2012,2019,2019,voucher,iNat,,,,
Carex luzulina,Carex luzulina,accepted,Cyperaceae,4.monocot,native,old and recent records,1895,2018,1895,2010,2018,2018,voucher,iNat,,,,
Bromus orcuttianus,Bromus orcuttianus,accepted,Poaceae,4.monocot,native,old and recent records,1895,2009,1895,2009,,,voucher,voucher,,,,
Poa wheeleri,Poa wheeleri,accepted,Poaceae,4.monocot,native,old and recent records,1895,2017,1895,2017,,,voucher,voucher,,,,
Polypogon monspeliensis,Polypogon monspeliensis,accepted,Poaceae,4.monocot,introduced,old and recent records,1895,1999,1895,1999,,,voucher,voucher,,,,
Triteleia laxa,Triteleia laxa,accepted,Asparagaceae,5.monocot-colorful,native,old and recent records,1895,2021,1895,1965,2021,2021,voucher,iNat,,,,
Pinus ponderosa,Pinus ponderosa,accepted,Pinaceae,2.gymnosperm,native,old and recent records,1896,2023,1896,1967,2007,2023,voucher,iNat,,,,
Lomatium torreyi,Lomatium torreyi,accepted,Apiaceae,3.dicot,native,old and recent records,1896,2019,1896,2011,2019,2019,voucher,iNat,,,,
Rudbeckia hirta,Rudbeckia hirta,accepted,Asteraceae,3.dicot,introduced,old and recent records,1896,2023,1896,2009,2008,2023,voucher,iNat,,,,
Symphyotrichum ascendens,Symphyotrichum ascendens,accepted,Asteraceae,3.dicot,native,old and recent records,1896,2022,1896,2007,2022,2022,voucher,iNat,,,,
Hydrophyllum occidentale,Hydrophyllum occidentale,accepted,Boraginaceae,3.dicot,native,old and recent records,1896,2023,1896,1944,2014,2023,voucher,iNat,,,,
Nemophila spatulata,Nemophila spatulata,accepted,Boraginaceae,3.dicot,native,old and recent records,1896,2022,1896,2006,2014,2022,voucher,iNat,,,,
Stellaria longipes,Stellaria longipes,accepted,Caryophyllaceae,3.dicot,native,old and recent records,1896,2022,1896,2012,2014,2022,voucher,iNat,,,,
Arctostaphylos viscida,Arctostaphylos viscida,accepted,Ericaceae,3.dicot,native,old and recent records,1896,2024,1896,1996,2008,2024,voucher,iNat,,,,
Pyrola asarifolia,Pyrola asarifolia,accepted,Ericaceae,3.dicot,native,old and recent records,1896,2008,1896,2008,,,voucher,voucher,,,,
Epilobium hallianum,Epilobium hallianum,accepted,Onagraceae,3.dicot,native,old and recent records,1896,2009,1896,2009,,,voucher,voucher,,,,
Rosa californica,Rosa californica,accepted,Rosaceae,3.dicot,native,old and recent records,1896,2023,1896,2006,2022,2023,voucher,iNat,,,,
Carex densa,Carex densa,accepted,Cyperaceae,4.monocot,native,old and recent records,1896,1998,1896,1998,,,voucher,voucher,,,,
Schoenoplectus pungens,Schoenoplectus pungens,accepted,Cyperaceae,4.monocot,native,old and recent records,1896,2006,1896,2006,,,voucher,voucher,,,,
Leymus triticoides,Leymus triticoides,accepted,Poaceae,4.monocot,native,old and recent records,1896,2010,1896,2010,,,voucher,voucher,,,,
Phleum pratense,Phleum pratense,accepted,Poaceae,4.monocot,introduced,old and recent records,1896,2023,1896,1999,2019,2023,voucher,iNat,,,,
Sisyrinchium bellum,Sisyrinchium bellum,accepted,Iridaceae,5.monocot-colorful,native,old and recent records,1896,2023,1896,1946,2020,2023,voucher,iNat,,,,
Calochortus venustus,Calochortus venustus,accepted,Liliaceae,5.monocot-colorful,native,old and recent records,1896,2023,1896,1967,2014,2023,voucher,iNat,,,,
Equisetum arvense,Equisetum arvense,accepted,Equisetaceae,1.ferns/primitive,native,old and recent records,1897,2023,1897,2005,2016,2023,voucher,iNat,,,,
Equisetum hyemale,Equisetum hyemale,accepted,Equisetaceae,1.ferns/primitive,native,old and recent records,1897,2023,1897,2021,2004,2023,voucher,iNat,,,,
