accepted_name,family,broader,establishment_means,taxonID,park_list,voucher_exists,iNat_RG_record_exists
Chamaebatia foliolosa,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/56573,1,1,1
Dasiphora fruticosa,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/76606,1,1,1
Drymocallis glandulosa,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/76716,1,1,1
Drymocallis hansenii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/76717,1,1,
Drymocallis lactea,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/76718,1,1,1
Fragaria vesca,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/50298,1,1,1
Fragaria virginiana,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77155,1,1,1
Geum macrophyllum,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77266,1,1,1
Holodiscus discolor,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/53414,1,1,1
Horkelia fusca,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77437,1,1,1
Horkelia tridentata,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77445,1,1,1
Ivesia gordonii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77525,1,1,1
Ivesia lycopodioides,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77529,1,1,1
Ivesia muirii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77530,1,1,1
Ivesia santolinoides,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/60844,1,1,1
Ivesia shockleyi,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77537,1,,1
Ivesia unguiculata,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/77538,1,1,1
Physocarpus capitatus,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/57249,1,1,1
Potentilla amicarum,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/1265289,1,1,
Potentilla breweri,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78721,1,1,1
Potentilla bruceae,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78722,1,1,
Potentilla diversifolia,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/167348,1,1,
Potentilla drummondii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78725,1,1,
Potentilla flabellifolia,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78726,1,1,1
Potentilla glaucophylla,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78727,,1,1
Potentilla gracilis,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78728,1,1,1
Potentilla grayi,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78729,1,1,
Potentilla indica,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/243824,,,1
Potentilla pensylvanica,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78736,,1,
Potentilla pseudosericea,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78737,1,1,
Prunus cerasifera,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/55837,,1,1
Prunus emarginata,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/63905,1,1,1
Prunus persica,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/78755,,1,
Prunus subcordata,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/56040,1,1,
Prunus virginiana,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/54835,1,1,1
Rosa bridgesii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78880,1,1,1
Rosa californica,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/53437,1,1,1
Rosa gymnocarpa,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/53441,1,1,1
Rosa woodsii,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78887,1,1,1
Rubus armeniacus,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/61317,1,,1
Rubus glaucifolius,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/78890,1,1,
Rubus laciniatus,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/78891,1,1,1
Rubus leucodermis,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/63960,1,1,1
Rubus parviflorus,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/51646,1,1,1
Rubus ulmifolius,Rosaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/78895,,1,
Rubus ursinus,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/53445,1,1,1
Sibbaldia procumbens,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/79076,1,1,1
Sorbus californica,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/79158,1,1,1
Sorbus scopulina,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/79159,1,1,
Spiraea splendens,Rosaceae,3.dicot,native,https://www.inaturalist.org/taxa/79183,1,1,1
Cephalanthus occidentalis,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/52763,1,1,1
Galium aparine,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/53059,1,1,1
Galium bifolium,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77186,1,1,
Galium bolanderi,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77187,1,1,
Galium boreale,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77188,1,1,
Galium mexicanum,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77205,1,1,
Galium parisiense,Rubiaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/59006,1,1,
Galium porrigens,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/53063,1,1,1
Galium sparsiflorum,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77214,1,1,
Galium trifidum,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77216,1,1,
Galium triflorum,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/53065,1,1,1
Kelloggia galioides,Rubiaceae,3.dicot,native,https://www.inaturalist.org/taxa/77605,1,1,1
Populus tremuloides,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/54840,1,1,1
Populus trichocarpa,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78699,1,1,1
Salix boothii,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78934,1,1,
Salix eastwoodiae,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78939,1,1,
Salix exigua,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/59008,1,1,1
Salix geyeriana,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78940,1,1,1
Salix jepsonii,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78942,1,1,
Salix laevigata,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/58319,1,1,
Salix lasiandra,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78943,1,1,1
Salix lasiolepis,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/53452,1,1,
Salix lemmonii,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78944,1,1,
Salix ligulifolia,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78945,1,1,
Salix lutea,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78946,1,,
Salix melanopsis,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78947,1,1,
Salix nivalis,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78948,1,1,1
Salix orestera,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78949,1,1,
Salix petrophila,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78950,1,1,1
Salix planifolia,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78951,1,1,1
Salix prolixa,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/78952,1,1,
Salix scouleriana,Salicaceae,3.dicot,native,https://www.inaturalist.org/taxa/71076,1,1,1
Arceuthobium abietinum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/158553,1,1,1
Arceuthobium americanum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/48935,1,1,
Arceuthobium californicum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/158556,1,,
Arceuthobium campylopodum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/55422,1,1,1
Arceuthobium occidentale,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/918449,1,,
Comandra umbellata,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/59991,1,1,1
Phoradendron bolleanum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/78558,1,1,
Phoradendron juniperinum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/58341,1,1,1
Phoradendron leucarpum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/49668,,1,1
Phoradendron libocedri,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/1286726,1,1,
Phoradendron pauciflorum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/362759,1,1,
Phoradendron villosum,Santalaceae,3.dicot,native,https://www.inaturalist.org/taxa/343310,1,1,1
Acer circinatum,Sapindaceae,3.dicot,native,https://www.inaturalist.org/taxa/48258,,1,1
Acer glabrum,Sapindaceae,3.dicot,native,https://www.inaturalist.org/taxa/63078,1,1,1
Acer macrophyllum,Sapindaceae,3.dicot,native,https://www.inaturalist.org/taxa/48227,1,1,1
Aesculus californica,Sapindaceae,3.dicot,native,https://www.inaturalist.org/taxa/53348,1,1,1
Bolandra californica,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/75838,1,1,1
Boykinia major,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/75862,1,1,1
Brewerimitella breweri,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/1424142,1,1,1
Darmera peltata,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/67696,1,1,1
Heuchera micrantha,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/51274,1,1,1
Heuchera rubescens,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/77408,1,1,1
Lithophragma affine,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/50803,1,1,1
Lithophragma bolanderi,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/77787,1,1,1
Lithophragma glabrum,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/77789,1,1,1
Lithophragma heterophyllum,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/53124,1,1,1
Lithophragma parviflorum,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/77791,1,1,1
Micranthes aprica,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78021,1,1,1
Micranthes bryophora,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78022,1,1,1
Micranthes californica,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78023,1,1,
Micranthes nidifica,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78029,1,1,1
Micranthes odontoloma,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78030,1,1,1
Micranthes oregana,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78031,1,1,
Micranthes tolmiei,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78032,1,1,1
Pectiantia pentandra,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/1424153,1,1,1
Saxifraga hyperborea,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/78986,1,1,1
Saxifraga mertensiana,Saxifragaceae,3.dicot,native,https://www.inaturalist.org/taxa/68218,1,1,
Scrophularia californica,Scrophulariaceae,3.dicot,native,https://www.inaturalist.org/taxa/50812,1,1,1
Scrophularia desertorum,Scrophulariaceae,3.dicot,native,https://www.inaturalist.org/taxa/62684,1,1,
Verbascum blattaria,Scrophulariaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/59028,1,,1
Verbascum thapsus,Scrophulariaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/59029,1,1,1
Verbascum virgatum,Scrophulariaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/64130,,,1
Ailanthus altissima,Simaroubaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/57278,,,1
Datura wrightii,Solanaceae,3.dicot,native,https://www.inaturalist.org/taxa/58331,1,1,1
Nicotiana acuminata,Solanaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/71153,1,1,1
Nicotiana attenuata,Solanaceae,3.dicot,native,https://www.inaturalist.org/taxa/59034,1,1,1
Solanum americanum,Solanaceae,3.dicot,native,https://www.inaturalist.org/taxa/59035,1,,1
Solanum nigrum,Solanaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/79141,,1,1
Solanum xanti,Solanaceae,3.dicot,native,https://www.inaturalist.org/taxa/79146,1,1,1
Staphylea bolanderi,Staphyleaceae,3.dicot,native,https://www.inaturalist.org/taxa/79197,1,1,1
Urtica gracilis,Urticaceae,3.dicot,native,https://www.inaturalist.org/taxa/141854,1,,
Urtica urens,Urticaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/53315,1,1,
Verbena hastata,Verbenaceae,3.dicot,native,https://www.inaturalist.org/taxa/60251,1,,
Verbena lasiostachys,Verbenaceae,3.dicot,native,https://www.inaturalist.org/taxa/53316,1,1,1
Sambucus cerulea,Viburnaceae,3.dicot,native,https://www.inaturalist.org/taxa/143799,1,1,1
Sambucus racemosa,Viburnaceae,3.dicot,native,https://www.inaturalist.org/taxa/57824,1,1,1
Viola adunca,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/53328,1,1,1
Viola arvensis,Violaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/55760,1,1,1
Viola bakeri,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/79505,1,1,1
Viola glabella,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/71113,1,1,1
Viola lobata,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/79512,1,1,1
Viola macloskeyi,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/1467785,1,1,1
Viola odorata,Violaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/55845,,1,1
Viola pinetorum,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/79515,1,1,1
Viola purpurea,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/70391,1,1,1
Viola sheltonii,Violaceae,3.dicot,native,https://www.inaturalist.org/taxa/70394,1,1,1
Parthenocissus inserta,Vitaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/181927,1,1,
Parthenocissus quinquefolia,Vitaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/50278,,,1
Vitis californica,Vitaceae,3.dicot,native,https://www.inaturalist.org/taxa/63923,1,1,1
Tribulus terrestris,Zygophyllaceae,3.dicot,introduced,https://www.inaturalist.org/taxa/64238,1,1,1
Bulbostylis capillaris,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/75920,1,1,
Calliscirpus brachythrix,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/713977,,1,
Calliscirpus criniger,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/555506,1,1,1
Carex abrupta,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76008,1,1,
Carex albonigra,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76009,1,1,
Carex alma,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76010,,1,
Carex amplifolia,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76011,1,1,
Carex angustata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76012,1,1,
Carex aquatilis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76013,1,1,
Carex athrostachya,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76016,1,1,
Carex aurea,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76017,1,1,1
Carex bolanderi,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76018,1,1,
Carex brainerdii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76019,1,1,
Carex breweri,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76020,1,1,1
Carex buxbaumii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76021,1,1,
Carex canescens,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76023,1,1,
Carex capillaris,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/159903,1,1,
Carex capitata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76024,1,1,1
Carex congdonii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76027,1,1,1
Carex cusickii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76028,1,1,
Carex davyi,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76029,1,1,
Carex deflexa,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76030,,1,
Carex densa,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/61177,1,1,
Carex diandra,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76031,,1,
Carex douglasii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/58343,1,1,
Carex echinata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76035,1,1,
Carex feta,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76037,1,1,1
Carex filifolia,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76038,1,1,1
Carex fissuricola,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76039,1,1,
Carex fracta,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76040,1,1,
Carex hassei,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76045,1,1,
Carex haydeniana,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76046,1,1,
Carex helleri,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76047,1,1,
Carex heteroneura,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76049,1,1,1
Carex hoodii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76051,1,1,
Carex illota,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76053,1,1,
Carex incurviformis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76054,1,1,
Carex integra,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76057,1,1,1
Carex jonesii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76060,1,1,
Carex kelloggii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/290553,1,1,
Carex lemmonii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76065,1,1,
Carex leporinella,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76068,1,1,
Carex leptopoda,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76070,1,1,
Carex limosa,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76071,1,1,
Carex luzulifolia,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76074,1,1,
Carex luzulina,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76075,,1,1
Carex mariposana,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76077,1,1,
Carex microptera,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76079,1,1,
Carex multicaulis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76080,1,1,1
Carex multicostata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/69929,1,1,
Carex nebrascensis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76081,1,1,
Carex nervina,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76082,1,1,
Carex nigricans,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76084,1,1,1
Carex nudata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76085,1,1,
Carex orestera,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/905468,,1,
Carex pachystachya,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76089,1,1,
Carex pellita,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76091,1,1,
Carex phaeocephala,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76093,1,1,
Carex praeceptorum,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76094,1,1,
Carex praegracilis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/60255,1,1,
Carex praticola,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76095,1,1,
Carex preslii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76096,1,1,
Carex raynoldsii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76098,1,1,1
Carex rossii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76099,1,1,
Carex sartwelliana,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76101,1,1,1
Carex scirpoidea,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76103,1,1,
Carex scopulorum,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76105,1,1,
Carex senta,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76106,1,1,
Carex serratodens,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59050,,1,
Carex simulata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76109,1,1,
Carex specifica,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76110,1,1,
Carex spectabilis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76111,1,1,
Carex stipata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76114,1,1,
Carex straminiformis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76115,1,1,1
Carex subfusca,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76116,1,1,1
Carex subnigricans,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76117,1,1,
Carex tahoensis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76118,1,1,
Carex tompkinsii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76121,1,1,
Carex utriculata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76124,1,1,1
Carex vernacula,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76126,1,1,1
Carex vesicaria,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76127,1,1,1
Carex viridula,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76128,,1,
Carex whitneyi,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76129,1,1,1
Cyperus eragrostis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59055,1,1,
Cyperus esculentus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76584,1,1,
Cyperus hemioccidentalis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/867303,1,1,
Cyperus squarrosus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59061,1,1,
Cyperus subsquarrosus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/1007818,1,1,
Dulichium arundinaceum,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76745,1,1,
Eleocharis acicularis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/57020,1,1,
Eleocharis bella,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76771,1,1,
Eleocharis bolanderi,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76773,1,1,
Eleocharis decumbens,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76775,1,1,
Eleocharis engelmannii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76776,1,1,
Eleocharis macrostachya,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59064,1,1,
Eleocharis obtusa,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76779,,1,
Eleocharis ovata,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76780,,1,
Eleocharis palustris,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76782,,1,
Eleocharis parishii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/58344,1,1,
Eleocharis quinqueflora,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/76785,1,1,
Eriophorum gracile,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/77045,1,1,1
Isolepis cernua,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/60257,1,,
Oreobolopsis clementis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/79392-Trichophorum-clementis,1,1,1
Schoenoplectus acutus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59205,1,1,
Schoenoplectus pungens,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59072,1,1,
Schoenoplectus subterminalis,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/78997,1,1,
Scirpus congdonii,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/79001,1,1,
Scirpus cyperinus,Cyperaceae,4.monocot,introduced,https://www.inaturalist.org/taxa/79002,1,1,
Scirpus diffusus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/79003,1,1,
Scirpus microcarpus,Cyperaceae,4.monocot,native,https://www.inaturalist.org/taxa/59068,1,1,1
Juncus amuricus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/64187,1,1,
Juncus balticus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/58347,1,1,
Juncus bryoides,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77556,1,1,
Juncus bufonius,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/57107,1,1,
Juncus capillaris,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77557,1,1,
Juncus chlorocephalus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77558,1,1,1
Juncus confusus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77559,1,1,
Juncus covillei,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77561,1,1,
Juncus drummondii,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77565,1,1,
Juncus dubius,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77566,1,1,
Juncus effusus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/56153,1,1,1
Juncus ensifolius,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77569,1,1,
Juncus exiguus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77570,1,1,
Juncus hemiendytus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77573,1,1,
Juncus laccatus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77577,,1,
Juncus longistylis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/71074,1,1,
Juncus macrandrus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77581,1,1,
Juncus mertensianus,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77584,1,1,1
Juncus nevadensis,Juncaceae,4.monocot,native,https://www.inaturalist.org/taxa/77585,1,1,
