"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"1116","Rhododendron occidentale","1","1033507","Rhododendron occidentale","1","species","","","","(Torr. & A.Gray) A.Gray","Ericaceae","Rhododendron","Rhododendron","1","occidentale","occidentale","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2418738","","Y","Accepted","Rhododendron occidentale","Rhododendron occidentale","(Torr. & A.Gray) A.Gray","1033507","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2418738","","Ericaceae","1","1","wcvp","",true,1256
"1117","Ceanothus integerrimus var. californicus","1","1803223","Ceanothus integerrimus var. californicus","1","variety","","","","(Kellogg) G.T.Benson","Rhamnaceae","Ceanothus","Ceanothus","1","integerrimus","integerrimus","1","","","","var.","californicus","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2706755","","Y","Synonym","Ceanothus integerrimus","Ceanothus integerrimus","Hook. & Arn.","584708","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2706754","","Rhamnaceae","1","1","wcvp","",true,1257
"1118","Quercus chrysolepis","1","285098","Quercus chrysolepis","1","species","","","","Liebm.","Fagaceae","Quercus","Quercus","1","chrysolepis","chrysolepis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:172147","","Y","Accepted","Quercus chrysolepis","Quercus chrysolepis","Liebm.","285098","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:172147","","Fagaceae","1","1","wcvp","",true,1258
"1119","Phacelia purpusii","1","1052594","Phacelia purpusii","1","species","","","","Brandegee","Boraginaceae","Phacelia","Phacelia","1","purpusii","purpusii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2530450","","Y","Accepted","Phacelia purpusii","Phacelia purpusii","Brandegee","1052594","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2530450","","Boraginaceae","1","1","wcvp","",true,1259
"1120","Rosa woodsii subsp. ultramontana","1","1821722","Rosa woodsii subsp. ultramontana","1","subspecies","","","","(S.Watson) R.L.Taylor & MacBryde","Rosaceae","Rosa","Rosa","1","woodsii","woodsii","1","","","","subsp.","ultramontana","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2976256","","Y","Accepted","Rosa woodsii subsp. ultramontana","Rosa woodsii","(S.Watson) R.L.Taylor & MacBryde","1821722","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2976256","","Rosaceae","1","1","wcvp","",true,1260
"1121","Rosa woodsii var. ultramontana","1","1003977","Rosa woodsii var. ultramontana","1","variety","","","","(S.Watson) Jeps.","Rosaceae","Rosa","Rosa","1","woodsii","woodsii","1","","","","var.","ultramontana","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2976255","","Y","Synonym","Rosa woodsii subsp. ultramontana","Rosa woodsii","(S.Watson) R.L.Taylor & MacBryde","1821722","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2976256","","Rosaceae","1","1","wcvp","",true,1261
"1122","Lepidium densiflorum","1","353010","Lepidium densiflorum","1","species","","","","Schrad.","Brassicaceae","Lepidium","Lepidium","1","densiflorum","densiflorum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2337846","","Y","Accepted","Lepidium densiflorum","Lepidium densiflorum","Schrad.","353010","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2337846","","Brassicaceae","1","1","wcvp","",true,1262
"1123","Chorizanthe membranacea","1","596203","Chorizanthe membranacea","1","species","","","","Benth.","Polygonaceae","Chorizanthe","Chorizanthe","1","membranacea","membranacea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2719592","","Y","Accepted","Chorizanthe membranacea","Chorizanthe membranacea","Benth.","596203","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2719592","","Polygonaceae","1","1","wcvp","",true,1263
"1124","Rosa californica","1","1003835","Rosa californica","1","species","","","","Cham. & Schltdl.","Rosaceae","Rosa","Rosa","1","californica","californica","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2966114","","Y","Accepted","Rosa californica","Rosa californica","Cham. & Schltdl.","1003835","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2966114","","Rosaceae","1","1","wcvp","",true,1264
"1125","Tragopogon dubius","1","121344","Tragopogon dubius","1","species","","","","Scop.","Asteraceae","Tragopogon","Tragopogon","1","dubius","dubius","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072465","","Y","Accepted","Tragopogon dubius","Tragopogon dubius","Scop.","121344","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3072465","","Asteraceae","1","1","wcvp","",true,1266
"1126","Rumex acetosella","1","397769","Rumex acetosella","1","species","","","","L.","Polygonaceae","Rumex","Rumex","1","acetosella","acetosella","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2424185","","Y","Accepted","Rumex acetosella","Rumex acetosella","L.","397769","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2424185","","Polygonaceae","1","1","wcvp","",true,1268
"1127","Bromus diandrus","1","846616","Bromus diandrus","1","species","","","","Roth","Poaceae","Bromus","Bromus","1","diandrus","diandrus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:400915","","Y","Accepted","Bromus diandrus","Bromus diandrus","Roth","846616","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:400915","","Poaceae","1","1","wcvp","",true,1269
"1128","Rumex crispus","1","397854","Rumex crispus","1","species","","","","L.","Polygonaceae","Rumex","Rumex","1","crispus","crispus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2424294","","Y","Accepted","Rumex crispus","Rumex crispus","L.","397854","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2424294","","Polygonaceae","1","1","wcvp","",true,1271
"1129","Cynosurus echinatus","1","852478","Cynosurus echinatus","1","species","","","","L.","Poaceae","Cynosurus","Cynosurus","1","echinatus","echinatus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:406482","","Y","Accepted","Cynosurus echinatus","Cynosurus echinatus","L.","852478","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:406482","","Poaceae","1","1","wcvp","",true,1273
"1130","Hordeum murinum","1","866011","Hordeum murinum","1","species","","","","L.","Poaceae","Hordeum","Hordeum","1","murinum","murinum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419414","","Y","Accepted","Hordeum murinum","Hordeum murinum","L.","866011","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:419414","","Poaceae","1","1","wcvp","",true,1274
"1131","Anagallis arvensis","1","526382","Anagallis arvensis","1","species","","","","L.","Primulaceae","Anagallis","Anagallis","1","arvensis","arvensis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2636008","","Y","Synonym","Lysimachia arvensis","Lysimachia arvensis","(L.) U.Manns & Anderb.","735889","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2896568","","Primulaceae","1","1","wcvp","",true,1275
"1132","Stellaria media","1","430284","Stellaria media","1","species","","","","(L.) Vill.","Caryophyllaceae","Stellaria","Stellaria","1","media","media","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2481938","","Y","Accepted","Stellaria media","Stellaria media","(L.) Vill.","430284","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2481938","","Caryophyllaceae","1","1","wcvp","",true,1276
"1133","Cryptantha simulans","1","620285","Cryptantha simulans","1","species","","","","Greene","Boraginaceae","Cryptantha","Cryptantha","1","simulans","simulans","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745740","","Y","Accepted","Cryptantha simulans","Cryptantha simulans","Greene","620285","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2745740","","Boraginaceae","1","1","wcvp","",true,1278
"1134","Medicago polymorpha","1","208843","Medicago polymorpha","1","species","","","","L.","Fabaceae","Medicago","Medicago","1","polymorpha","polymorpha","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2369061","","Y","Accepted","Medicago polymorpha","Medicago polymorpha","L.","208843","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2369061","","Fabaceae","1","1","wcvp","",true,1279
"1135","Aira caryophyllea","1","836095","Aira caryophyllea","1","species","","","","L.","Poaceae","Aira","Aira","1","caryophyllea","caryophyllea","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390804","","Y","Accepted","Aira caryophyllea","Aira caryophyllea","L.","836095","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:390804","","Poaceae","1","1","wcvp","",true,1280
"1136","Sagina procumbens","1","432434","Sagina procumbens","1","species","","","","L.","Caryophyllaceae","Sagina","Sagina","1","procumbens","procumbens","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2485289","","Y","Accepted","Sagina procumbens","Sagina procumbens","L.","432434","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2485289","","Caryophyllaceae","1","1","wcvp","",true,1282
"1137","Collinsia torreyi","1","607608","Collinsia torreyi","1","species","","","","A.Gray","Plantaginaceae","Collinsia","Collinsia","1","torreyi","torreyi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731145","","Y","Accepted","Collinsia torreyi","Collinsia torreyi","A.Gray","607608","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2731145","","Plantaginaceae","1","1","wcvp","",true,1283
"1138","Anthriscus caucalis","1","531804","Anthriscus caucalis","1","species","","","","M.Bieb.","Apiaceae","Anthriscus","Anthriscus","1","caucalis","caucalis","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2641805","","Y","Accepted","Anthriscus caucalis","Anthriscus caucalis","M.Bieb.","531804","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2641805","","Apiaceae","1","1","wcvp","",true,1284
"1139","Achnatherum nelsonii subsp. dorei","1","832317","Achnatherum nelsonii subsp. dorei","1","subspecies","","","","(Barkworth & J.R.Maze) Barkworth","Poaceae","Achnatherum","Achnatherum","1","nelsonii","nelsonii","1","","","","subsp.","dorei","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:387128","","Y","Synonym","Eriocoma nelsonii subsp. dorei","Eriocoma nelsonii","(Barkworth & J.R.Maze) Romasch.","1464024","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:534162","","Poaceae","1","1","wcvp","",true,1285
"1140","Bromus secalinus","1","847598","Bromus secalinus","1","species","","","","L.","Poaceae","Bromus","Bromus","1","secalinus","secalinus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401862","","Y","Accepted","Bromus secalinus","Bromus secalinus","L.","847598","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:401862","","Poaceae","1","1","wcvp","",true,1286
"1141","Acer circinatum","1","507455","Acer circinatum","1","species","","","","Pursh","Sapindaceae","Acer","Acer","1","circinatum","circinatum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2615530","","Y","Accepted","Acer circinatum","Acer circinatum","Pursh","507455","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2615530","","Sapindaceae","1","1","wcvp","",true,1287
"1142","Staphylea bolanderi","1","1124695","Staphylea bolanderi","1","species","","","","A.Gray","Staphyleaceae","Staphylea","Staphylea","1","bolanderi","bolanderi","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2582135","","Y","Accepted","Staphylea bolanderi","Staphylea bolanderi","A.Gray","1124695","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2582135","","Staphyleaceae","1","1","wcvp","",true,1288
"1143","Sonchus asper subsp. asper","1","1622583","Sonchus asper subsp. asper","1","subspecies","","","","","Asteraceae","Sonchus","Sonchus","1","asper","asper","1","","","","subsp.","asper","1","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266669","","Y","Accepted","Sonchus asper subsp. asper","Sonchus asper","","1622583","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266669","","Asteraceae","1","1","wcvp","",true,1289
"1144","Viola odorata","1","417416","Viola odorata","1","species","","","","L.","Violaceae","Viola","Viola","1","odorata","odorata","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459312","","Y","Accepted","Viola odorata","Viola odorata","L.","417416","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2459312","","Violaceae","1","1","wcvp","",true,1290
"1145","Oxalis dillenii","1","381766","Oxalis dillenii","1","species","","","","Jacq.","Oxalidaceae","Oxalis","Oxalis","1","dillenii","dillenii","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2395168","","Y","Accepted","Oxalis dillenii","Oxalis dillenii","Jacq.","381766","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2395168","","Oxalidaceae","1","1","wcvp","",true,1291
"1146","Carduus pycnocephalus","1","24458","Carduus pycnocephalus","1","species","","","","L.","Asteraceae","Carduus","Carduus","1","pycnocephalus","pycnocephalus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3041131","","Y","Accepted","Carduus pycnocephalus","Carduus pycnocephalus","L.","24458","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3041131","","Asteraceae","1","1","wcvp","",true,1292
"1147","Polygonum arenastrum","1","481903","Polygonum arenastrum","1","species","","","","Boreau","Polygonaceae","Polygonum","Polygonum","1","arenastrum","arenastrum","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572402","","Y","Accepted","Polygonum arenastrum","Polygonum arenastrum","Boreau","481903","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2572402","","Polygonaceae","1","1","wcvp","",true,1293
"1148","Sonchus oleraceus","1","68587","Sonchus oleraceus","1","species","","","","L.","Asteraceae","Sonchus","Sonchus","1","oleraceus","oleraceus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929055","","Y","Accepted","Sonchus oleraceus","Sonchus oleraceus","L.","68587","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929055","","Asteraceae","1","1","wcvp","",true,1294
"1149","Rubus discolor","1","976815","Rubus discolor","1","species","","","","E.Mey.","Rosaceae","Rubus","Rubus","1","discolor","discolor","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2979298","","Y","Invalid","Rubus rigidus var. rigidus","Rubus rigidus","","1717097","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3266121","","Rosaceae","1","4","wcvp","[HigherTaxa]",true,1298
"1150","Sonchus asper","1","31511","Sonchus asper","1","species","","","","(L.) Hill","Asteraceae","Sonchus","Sonchus","1","asper","asper","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3062510","","Y","Accepted","Sonchus asper","Sonchus asper","(L.) Hill","31511","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3062510","","Asteraceae","1","1","wcvp","",true,1301
"1151","Marrubium vulgare","1","231914","Marrubium vulgare","1","species","","","","L.","Lamiaceae","Marrubium","Marrubium","1","vulgare","vulgare","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:120952","","Y","Accepted","Marrubium vulgare","Marrubium vulgare","L.","231914","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:120952","","Lamiaceae","1","1","wcvp","",true,1302
