Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,139541,37255,Active,Dugaldia hoopesii,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,156934,502354,Active,Ericameria arborescens,goldenfleece,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,156936,502355,Active,Ericameria bloomeri,"Bloomer's goldenbush, rabbitbush",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,212468,527908,Active,Ericameria cuneata var. cuneata,cliff goldenbush,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,156949,502361,Active,Ericameria discoidea,whitestem goldenbush,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,156972,502372,Active,Ericameria suffruticosa,"bighead goldenbush, singlehead goldenbush, single-head heath-goldenrod",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,155398,502376,Active,Erigeron algidus,"Sierra daisy, stalked fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,135978,35804,Active,Erigeron annuus,"annual fleabane, eastern daisy fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136001,35825,Active,Erigeron barbellulatus,shining fleabane,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,212502,527924,Active,Erigeron breweri var. breweri,"Brewer's daisy, Brewer's fleabane",Erigeron breweri,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136019,35841,Active,Erigeron clokeyi,"Clokey's daisy, Clokey's fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136021,35843,Active,Erigeron compositus,"cutleaf daisy, dwarf mountain fleabane, fernleaf fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136023,35845,Active,Erigeron coulteri,"Coulter's fleabane, large mountain fleabane, whiteray daisy",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136031,35852,Active,Erigeron divergens,"spreading daisy, spreading fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,216432,531205,Active,Erigeron eatonii var. sonnei,Eaton's fleabane,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,164719,506963,Active,Erigeron elmeri,Elmer's erigeron,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,212538,527941,Active,Erigeron foliosus var. hartwegii,Hartweg's fleabane,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,212552,527948,Active,Erigeron inornatus var. inornatus,"California rayless daisy, California rayless fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136880,35894,Active,Erigeron linearis,"desert yellow fleabane, linearleaf daisy",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,294328,566651,Active,Erigeron peregrinus var. callianthemus,subalpine fleabane,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,294330,566652,Active,Erigeron peregrinus var. hirsutus,subalpine fleabane,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136930,35939,Active,Erigeron pygmaeus,"dwarf daisy, pygmy fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136944,35951,Active,Erigeron strigosus,"daisy fleabane, prairie fleabane, rough fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136949,35956,Active,Erigeron tener,"slender daisy, slender fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136962,35968,Active,Erigeron vagus,"loose daisy, rambling fleabane",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,216436,531207,Active,Eriophyllum confertiflorum var. confertiflorum,golden-yarrow,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,157025,502419,Active,Eriophyllum congdonii,Congdon's woolly sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,209597,528048,Active,Eriophyllum lanatum var. croceum,common woolly sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,209602,528050,Active,Eriophyllum lanatum var. grandiflorum,common woolly sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,209606,528052,Active,Eriophyllum lanatum var. integrifolium,"common woolly sunflower, wholeleaf eriophyllum",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,139634,37339,Active,Eriophyllum nubigenum,Yosemite woolly sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,140450,37356,Active,Euthamia occidentalis,"western goldenrod, western goldentop",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,159936,502620,Active,Filago gallica,narrowleaf cottonrose,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,140511,37410,Active,Gaillardia pulchella,"firewheel, Indian blanket, Indianblanket, rosering gaillardia",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,133737,36699,Active,Gnaphalium californicum,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,208782,525873,Active,Gnaphalium canescens ssp. beneolens,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,208784,525874,Active,Gnaphalium canescens ssp. microcephalum,,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,208786,525875,Active,Gnaphalium canescens ssp. thermale,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,133746,36706,Active,Gnaphalium luteoalbum,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,133749,36709,Active,Gnaphalium palustre,"cudweed, lowland cudweed, marsh everlasting, western marsh cudweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,179662,514144,Active,Gnaphalium stramineum,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,212412,528273,Active,Grindelia camporum var. camporum,Great Valley gumweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,141102,37465,Active,Grindelia nana,Idaho gumweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,213499,528329,Active,Hazardia whitneyi var. whitneyi,Whitney's bristleweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137407,36010,Active,Helenium bigelovii,Bigelow's sneezeweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,214110,528357,Active,Helianthella californica var. nevadensis,Nevada helianthella,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142204,36616,Active,Helianthus annuus,"annual sunflower, common sunflower, sunflower, wild sunflower",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142210,36621,Active,Helianthus bolanderi,serpentine sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142212,36623,Active,Helianthus californicus,California sunflower,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142130,37668,Active,Heterotheca grandiflora,"telegraph weed, telegraphweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,207082,525046,Active,Heterotheca sessiliflora ssp. echioides,sessileflower false goldenaster,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,210318,528398,Active,Heterotheca villosa var. hispida,bristly hairy goldaster,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142158,37693,Active,Hieracium albiflorum,"white hawkweed, whiteflower hawkweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142998,37709,Active,Hieracium gracile,slender hawkweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143001,37711,Active,Hieracium horridum,"prickly hawkweed, shaggy hawkweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143019,37728,Active,Hieracium scouleri,"houndstongue hawkweed, Scouler's woollyweed, woolyweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,202785,524154,Active,Holocarpha virgata ssp. virgata,yellowflower tarweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143040,37747,Active,Hulsea algida,"alpine hulsea, Pacific hulsea",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143041,37748,Active,Hulsea brevifolia,shortleaf alpinegold,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143044,37750,Active,Hulsea heterochroma,"redray alpinegold, redray hulsea",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143090,37792,Active,Hypochaeris glabra,"smooth cat's ear, smooth catsear",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143092,37794,Active,Hypochaeris radicata,"common cat's-ear, false dandelion, frogbit, gosmore, hairy cat's ear, hairy catsear, spotted catsear",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,142195,36608,Active,Lactuca serriola,"China lettuce, prickly lettuce, wild lettuce",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,204394,526007,Active,Lactuca tatarica ssp. pulchella,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,159264,503335,Active,Lasthenia californica,needle goldfields,Lasthenia gracilis,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143724,37873,Active,Layia pentachaeta ssp. pentachaeta,Sierra tidytips,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,217295,531221,Active,Lessingia filaginifolia var. filaginifolia,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143748,37895,Active,Lessingia leptoclada,Sierra lessingia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,143758,37903,Active,Leucanthemum vulgare,"oxeye daisy, ox-eye daisy, oxeyedaisy, oxeye-daisy",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,295171,566721,Active,Machaeranthera canescens var. canescens,hoary tansyaster,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144706,38019,Active,Madia bolanderi,Bolander's madia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144712,38024,Active,Madia elegans ssp. elegans,common madia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144714,38026,Active,Madia elegans ssp. vernalis,spring madia,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144716,38028,Active,Madia exigua,small tarweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144717,38029,Active,Madia glomerata,"cluster tarweed, mountain tarplant, mountain tarweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144719,38030,Active,Madia gracilis,"grassy tarweed, slender tarweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144725,38036,Active,Madia minima,"least tarweed, oppositeleaved tarweed",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144732,38042,Active,Madia yosemitana,Yosemite tarweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,144738,38048,Active,Malacothrix floccifera,"woolly desertdandelion, wooly desert dandelion",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,215257,529183,Active,Micropus californicus var. californicus,q-tips,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,145916,38114,Active,Microseris nutans,"nodding microseris, nodding silverpuffs",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136326,38239,Active,Phalacroseris bolanderi,Bolander's mock dandelion,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136396,38301,Active,Pseudobahia heermannii,foothill sunburst,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,216026,529896,Active,Psilocarphus brevissimus var. brevissimus,short woollyheads,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136404,38309,Active,Psilocarphus oregonus,Oregon woollyheads,,Probably Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,216995,529898,Active,Psilocarphus tenellus var. tenellus,slender woollyheads,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,160803,504692,Active,Pyrrocoma apargioides,alpineflames,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136431,38333,Active,Raillardella argentea,"silky raillardella, silvermat",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,161839,504722,Active,Raillardella scaposa,"greenleaf silvermat, stem raillardella",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,136447,38348,Active,Rigiopappus leptocladus,wireweed,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,215692,530159,Active,Rudbeckia californica var. californica,California coneflower,Rudbeckia californica,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,215720,530172,Active,Rudbeckia hirta var. pulcherrima,"blackeyed Susan, pinewoods coneflower",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137504,36099,Active,Senecio aronicoides,rayless ragwort,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138448,36109,Active,Senecio canus,woolly groundsel,Packera cana,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138452,36112,Active,Senecio clarkianus,Clark's ragwort,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,288999,565686,Active,Senecio cymbalarioides,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,217259,530312,Active,Senecio flaccidus var. douglasii,"Douglas' groundsel, Douglas' ragwort, Douglas' senecio",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,217269,530317,Active,Senecio fremontii var. occidentalis,"dwarf mountain ragwort, western groundsel",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,218092,530318,Active,Senecio integerrimus var. exaltatus,"Columbia groundsel, Columbia ragwort",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,218097,530320,Active,Senecio integerrimus var. major,"lambstongue groundsel, lambstongue ragwort",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138512,36167,Active,Senecio pauciflorus,alpine groundsel,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,218115,530329,Active,Senecio pseudaureus var. pseudaureus,falsegold groundsel,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138528,36181,Active,Senecio scorzonella,"Sierra groundsel, Sierra ragwort",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,218122,530332,Active,Senecio serra var. serra,"tall groundsel, tall ragwort",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138534,36187,Active,Senecio streptanthifolius,cleftleaf groundsel,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137495,36090,Active,Senecio triangularis,"arrowleaf groundsel, arrowleaf ragwort",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138542,36194,Active,Senecio vulgaris,"common groundsel, old-man-in-the-spring",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,138543,36195,Active,Senecio werneriifolius,hoary groundsel,Packera werneriifolia,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,139395,36240,Active,Solidago californica,California goldenrod,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,210837,526710,Active,Solidago canadensis ssp. elongata,,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,139437,36279,Active,Solidago multiradiata,"arctic goldenrod, manyray goldenrod, mountain goldenrod, Rocky Mountain goldenrod",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,140759,38879,Active,Soliva sessilis,"field burrweed, field soliva",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137731,38425,Active,Sonchus asper ssp. asper,spiny sowthistle,,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137733,38427,Active,Sonchus oleraceus,"annual sowthistle, common sowthistle, common sow-thistle, pualele, sow thistle, sow-thistle",,Present
YOSE,Yosemite National Park,Vascular Plant,6,Asterales,Asteraceae,137738,38431,Active,Sphaeromeria cana,"gray chickensage, gray tansey",,Present
