institutionCode,collectionCode,basisOfRecord,family,species,day,month,year,decimalLatitude,decimalLongitude
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,11,6,2018,37.8836,-119.340789
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Abies magnifica,20,6,2018,37.870734,-119.45368
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Phlox diffusa,17,6,2018,37.854161,-119.449978
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,20,6,2018,37.870168,-119.454038
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,16,6,2018,37.867611,-119.458056
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,20,6,2018,37.865596,-119.460807
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,18,6,2018,37.908962,-119.419959
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,20,6,2018,37.871237,-119.451374
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,16,6,2018,37.86875,-119.460514
iNaturalist,Observations,HUMAN_OBSERVATION,Viburnaceae,Sambucus cerulea,21,6,2018,37.881093,-119.476752
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,20,6,2018,37.865521,-119.460889
iNaturalist,Observations,HUMAN_OBSERVATION,Primulaceae,Dodecatheon hendersonii,14,6,2018,37.868995,-119.333326
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,21,6,2018,38.036503,-119.530388
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,7,6,2000,37.507758,-119.605052
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,27,7,2015,37.919242,-119.269206
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon davidsonii,27,7,2015,37.919242,-119.269206
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Abies concolor,25,6,2018,37.749913,-119.523925
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pseudotsuga menziesii,25,6,2018,37.730868,-119.522802
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,25,6,2018,37.738352,-119.514748
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,25,6,2018,37.718427,-119.656978
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,25,6,2018,37.730931,-119.52282
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus albicaulis,21,6,2018,37.879478,-119.479159
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,15,3,2018,37.742795,-119.601188
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,22,6,2018,37.815806,-119.516527
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,13,6,2015,37.743267,-119.537639
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias speciosa,21,6,2018,37.746191,-119.589123
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,21,6,2018,37.529973,-119.612227
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,21,6,2018,37.528819,-119.613742
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Kalmia microphylla,15,6,2018,37.794833,-119.459207
iNaturalist,Observations,HUMAN_OBSERVATION,Brassicaceae,Streptanthus tortuosus,15,6,2018,37.776857,-119.47626
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Phlox diffusa,15,6,2018,37.793187,-119.458463
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,15,6,2018,37.76789,-119.489145
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,15,6,2018,37.79503,-119.459188
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Ranunculus alismifolius,15,6,2018,37.79025,-119.460968
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,15,6,2018,37.794842,-119.459277
iNaturalist,Observations,HUMAN_OBSERVATION,Ranunculaceae,Caltha leptosepala,15,6,2018,37.78375,-119.46334
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,15,6,2018,37.76785,-119.489168
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,15,6,2018,37.799545,-119.458187
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,15,6,2018,37.800182,-119.458068
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,15,6,2018,37.79823,-119.458023
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Phyllodoce breweri,11,6,2018,37.882728,-119.345
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Kalmia microphylla,11,6,2018,37.89075,-119.343558
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,12,6,2018,37.71223,-119.560997
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,13,6,2018,37.712863,-119.603188
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,26,4,2018,37.717235,-119.569142
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,14,6,2017,37.561037,-119.626178
iNaturalist,Observations,HUMAN_OBSERVATION,Aristolochiaceae,Asarum hartwegii,14,6,2018,37.727426,-119.543772
iNaturalist,Observations,HUMAN_OBSERVATION,Aristolochiaceae,Asarum hartwegii,14,6,2018,37.745234,-119.596428
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias speciosa,13,6,2018,37.739686,-119.594804
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Fragaria virginiana,8,6,2018,37.640723,-119.590238
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola pinetorum,8,6,2018,37.641278,-119.592853
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola purpurea,8,6,2018,37.635193,-119.576337
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,8,6,2018,37.632832,-119.552997
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,10,7,2017,37.771092,-119.809597
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,9,7,2017,37.74557,-119.593604
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,28,5,2018,37.769598,-119.808354
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,28,5,2018,37.769092,-119.809899
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,1,4,2018,37.748688,-119.84018
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Arctostaphylos viscida,1,4,2018,37.95197,-119.788688
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,12,5,2018,37.726402,-119.540989
iNaturalist,Observations,HUMAN_OBSERVATION,Namaceae,Eriodictyon californicum,30,5,2018,37.952525,-119.788345
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus stiversii,31,5,2018,37.957803,-119.721192
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Senecio integerrimus,31,5,2018,37.760595,-119.558882
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Lomatium utriculatum,31,5,2018,37.764685,-119.558775
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus jeffreyi,31,5,2018,37.764212,-119.55926
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,31,5,2018,37.776172,-119.55908
iNaturalist,Observations,HUMAN_OBSERVATION,Boraginaceae,Hackelia nervosa,31,5,2018,37.795105,-119.551105
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Phlox diffusa,31,5,2018,37.761525,-119.560228
iNaturalist,Observations,HUMAN_OBSERVATION,Apiaceae,Lomatium utriculatum,31,5,2018,37.757968,-119.55976
iNaturalist,Observations,HUMAN_OBSERVATION,Boraginaceae,Hackelia nervosa,31,5,2018,37.794973,-119.551102
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,31,5,2018,37.761898,-119.558667
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum obtusatum,31,5,2018,37.761683,-119.560173
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Prunus emarginata,31,5,2018,37.760423,-119.55938
iNaturalist,Observations,HUMAN_OBSERVATION,Rhamnaceae,Frangula rubra,31,5,2018,37.761325,-119.55999
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Potentilla santolinoides,31,5,2018,37.756997,-119.55993
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,31,5,2018,37.761683,-119.560173
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola pinetorum,31,5,2018,37.794973,-119.551102
iNaturalist,Observations,HUMAN_OBSERVATION,Hydrophyllaceae,Phacelia quickii,31,5,2018,37.762027,-119.559802
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,14,5,2018,37.735146,-119.592415
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola lobata,3,6,2018,37.768608,-119.805712
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,29,4,2018,37.742992,-119.602829
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,18,2,2015,37.7452,-119.59822
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Rumex acetosella,22,5,2016,37.736353,-119.598381
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,1,6,2018,37.731953,-119.5586
iNaturalist,Observations,HUMAN_OBSERVATION,Phrymaceae,Diplacus bolanderi,3,5,2013,37.751881,-119.594562
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Epilobium canum,18,9,2015,37.582178,-119.595527
iNaturalist,Observations,HUMAN_OBSERVATION,Papaveraceae,Dicentra formosa,9,7,2008,37.736843,-119.596252
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja lemmonii,10,7,2008,37.875046,-119.364395
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis groenlandica,9,7,2008,37.87726,-119.400502
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,9,7,2008,37.675561,-119.695272
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Asclepias speciosa,9,7,2008,37.7464,-119.592822
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus stiversii,3,5,2018,37.958928,-119.7779
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Rhododendron occidentale,23,5,2018,37.739815,-119.559799
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,25,1,2015,37.724819,-119.533301
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,20,5,2018,37.756096,-119.602371
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus lambertiana,22,9,2017,37.89626,-119.6521
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus minimus,16,5,2018,37.796185,-119.867474
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,16,5,2018,37.796641,-119.867627
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Trillium angustipetalum,16,5,2018,37.797011,-119.867728
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola adunca,16,5,2018,37.796821,-119.867623
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Chamaebatia foliolosa,17,5,2018,37.798256,-119.867387
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon newberryi,11,5,2018,37.726156,-119.549015
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Drymocallis glandulosa,11,5,2018,37.726156,-119.549015
iNaturalist,Observations,HUMAN_OBSERVATION,Aristolochiaceae,Asarum hartwegii,11,5,2018,37.726156,-119.549015
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Aphyllon uniflorum,14,5,2018,37.718344,-119.649119
iNaturalist,Observations,HUMAN_OBSERVATION,Violaceae,Viola purpurea,14,5,2018,37.71464,-119.652211
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Bellis perennis,11,5,2018,37.739442,-119.56642
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,11,5,2018,37.739733,-119.564872
iNaturalist,Observations,HUMAN_OBSERVATION,Caryophyllaceae,Silene laciniata,12,5,2018,37.54117,-119.649791
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus stiversii,12,5,2018,37.540951,-119.649787
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,12,5,2018,37.540743,-119.649414
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Pedicularis densiflora,10,5,2018,37.708438,-119.685122
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,10,5,2018,37.70802,-119.68561
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Calochortus minimus,10,5,2018,37.715045,-119.680198
iNaturalist,Observations,HUMAN_OBSERVATION,Polemoniaceae,Phlox diffusa,10,5,2018,37.714468,-119.684523
iNaturalist,Observations,HUMAN_OBSERVATION,Ericaceae,Sarcodes sanguinea,10,5,2018,37.708492,-119.685713
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Fritillaria micrantha,6,5,2018,37.925289,-119.794905
iNaturalist,Observations,HUMAN_OBSERVATION,Salicaceae,Salix petrophila,25,8,2017,37.92117,-119.268562
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,23,9,2017,37.746628,-119.587242
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,3,5,2018,37.746355,-119.602937
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Potentilla santolinoides,19,9,2017,37.7235,-119.584153
iNaturalist,Observations,HUMAN_OBSERVATION,Orobanchaceae,Castilleja applegatei,11,6,2011,37.730997,-119.561076
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,7,6,2015,37.864913,-119.572495
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,27,4,2018,37.72119,-119.648111
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus lambertiana,28,4,2018,37.797205,-119.865203
iNaturalist,Observations,HUMAN_OBSERVATION,Papaveraceae,Dicentra formosa,1,5,2018,37.74858,-119.587993
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,27,4,2018,37.720684,-119.632815
iNaturalist,Observations,HUMAN_OBSERVATION,Taxaceae,Torreya californica,28,4,2018,37.723718,-119.700681
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Chamaebatia foliolosa,8,6,2017,37.551913,-119.64157
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Cirsium occidentale,8,6,2017,37.551152,-119.642124
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Wyethia angustifolia,28,4,2018,37.958787,-119.779708
iNaturalist,Observations,HUMAN_OBSERVATION,Liliaceae,Fritillaria atropurpurea,28,4,2018,37.955792,-119.787225
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Calyptridium monospermum,27,3,2018,37.746887,-119.602828
iNaturalist,Observations,HUMAN_OBSERVATION,Equisetaceae,Equisetum hyemale,27,3,2018,37.739967,-119.570045
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Cirsium andersonii,27,3,2018,37.749017,-119.601433
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,28,3,2018,37.747326,-119.584945
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus kelloggii,28,3,2018,37.72207,-119.649475
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,28,3,2018,37.750512,-119.593628
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,26,3,2018,37.53505,-119.65493
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Chamaebatia foliolosa,20,8,2016,37.760833,-119.805833
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Apocynum cannabinum,20,9,2017,37.74557,-119.593604
iNaturalist,Observations,HUMAN_OBSERVATION,Nymphaeaceae,Nuphar polysepala,28,7,2016,37.850342,-119.659522
iNaturalist,Observations,HUMAN_OBSERVATION,Poaceae,Hordeum brachyantherum,21,7,2013,37.66647,-119.623158
iNaturalist,Observations,HUMAN_OBSERVATION,Apocynaceae,Apocynum cannabinum,22,5,2016,37.739199,-119.592068
iNaturalist,Observations,HUMAN_OBSERVATION,Iridaceae,Iris hartwegii,19,5,2016,37.712733,-119.732795
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,21,4,2018,37.742485,-119.609528
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Lupinus stiversii,21,4,2018,37.957663,-119.78232
iNaturalist,Observations,HUMAN_OBSERVATION,Hydrophyllaceae,Nemophila menziesii,22,4,2018,37.838428,-119.8404
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,21,4,2018,37.756601,-119.54361
iNaturalist,Observations,HUMAN_OBSERVATION,Polygonaceae,Eriogonum nudum,24,9,2017,37.819712,-119.478203
iNaturalist,Observations,HUMAN_OBSERVATION,Fagaceae,Quercus chrysolepis,23,9,2017,37.726878,-119.558822
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Trifolium monanthum,21,7,2017,37.811169,-119.501511
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,10,10,2016,37.810799,-119.485209
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Juniperus occidentalis,23,9,2016,37.726982,-119.532022
iNaturalist,Observations,HUMAN_OBSERVATION,Salicaceae,Populus tremuloides,8,9,2015,37.844025,-119.446968
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus lambertiana,27,5,2015,37.733021,-119.513648
iNaturalist,Observations,HUMAN_OBSERVATION,Melanthiaceae,Veratrum californicum,27,5,2015,37.733021,-119.513648
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Hieracium horridum,7,7,2015,37.834575,-119.45795
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus contorta,7,7,2015,37.834441,-119.457987
iNaturalist,Observations,HUMAN_OBSERVATION,Montiaceae,Claytonia rubra,15,4,2018,37.56353,-119.624268
iNaturalist,Observations,HUMAN_OBSERVATION,Lauraceae,Umbellularia californica,25,3,2018,37.726071,-119.551569
iNaturalist,Observations,HUMAN_OBSERVATION,Aristolochiaceae,Asarum hartwegii,28,3,2018,37.74338,-119.552658
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Rudbeckia hirta,8,7,2017,37.74612,-119.592779
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Sequoiadendron giganteum,25,2,2017,37.768947,-119.806183
iNaturalist,Observations,HUMAN_OBSERVATION,Caryophyllaceae,Cerastium arvense,22,5,2016,37.751026,-119.840319
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,2,10,2017,37.544697,-119.647064
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Achillea millefolium,2,10,2017,37.529758,-119.647614
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Acer macrophyllum,12,4,2014,37.726319,-119.551534
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Pellaea mucronata,3,5,2013,37.751979,-119.594574
iNaturalist,Observations,HUMAN_OBSERVATION,Sapindaceae,Aesculus californica,6,7,2015,37.684973,-119.732117
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Pellaea mucronata,6,7,2015,37.74487,-119.605018
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Pellaea andromedifolia,27,3,2018,37.743917,-119.603692
iNaturalist,Observations,HUMAN_OBSERVATION,Lauraceae,Umbellularia californica,28,3,2018,37.743708,-119.552545
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Fragaria vesca,26,3,2018,37.536945,-119.653655
iNaturalist,Observations,HUMAN_OBSERVATION,Lauraceae,Umbellularia californica,28,3,2018,37.747319,-119.584656
iNaturalist,Observations,HUMAN_OBSERVATION,Pteridaceae,Pellaea bridgesii,7,8,2013,37.827141,-119.604034
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,20,8,2016,37.745,-119.583611
iNaturalist,Observations,HUMAN_OBSERVATION,Caprifoliaceae,Symphoricarpos mollis,20,8,2016,37.760833,-119.805833
iNaturalist,Observations,HUMAN_OBSERVATION,Campanulaceae,Smithiastrum prenanthoides,20,8,2016,37.760833,-119.805833
iNaturalist,Observations,HUMAN_OBSERVATION,Cupressaceae,Calocedrus decurrens,20,8,2016,37.723611,-119.624444
iNaturalist,Observations,HUMAN_OBSERVATION,Grossulariaceae,Ribes roezlii,20,8,2016,37.752778,-119.797222
iNaturalist,Observations,HUMAN_OBSERVATION,Asteraceae,Lessingia leptoclada,20,8,2016,37.743333,-119.590278
iNaturalist,Observations,HUMAN_OBSERVATION,Fabaceae,Acmispon americanus,20,8,2016,37.760833,-119.805833
iNaturalist,Observations,HUMAN_OBSERVATION,Onagraceae,Gayophytum diffusum,20,8,2016,37.744444,-119.583611
iNaturalist,Observations,HUMAN_OBSERVATION,Cornaceae,Cornus nuttallii,20,8,2016,37.760833,-119.805833
iNaturalist,Observations,HUMAN_OBSERVATION,Pinaceae,Pinus ponderosa,6,6,2009,37.523929,-119.640326
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon rydbergii,6,6,2009,37.722892,-119.646713
iNaturalist,Observations,HUMAN_OBSERVATION,Plantaginaceae,Penstemon rydbergii,6,6,2009,37.722892,-119.646713
iNaturalist,Observations,HUMAN_OBSERVATION,Crassulaceae,Sedum spathulifolium,15,5,2009,37.915645,-119.808088
iNaturalist,Observations,HUMAN_OBSERVATION,Dennstaedtiaceae,Pteridium aquilinum,28,7,2016,37.850219,-119.659414
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus armeniacus,22,5,2016,37.812278,-119.858801
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Fragaria virginiana,7,7,2015,37.880328,-119.354658
iNaturalist,Observations,HUMAN_OBSERVATION,Dennstaedtiaceae,Pteridium aquilinum,6,7,2015,37.722255,-119.632843
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus laciniatus,26,6,2015,37.534329,-119.658048
iNaturalist,Observations,HUMAN_OBSERVATION,Dennstaedtiaceae,Pteridium aquilinum,5,7,2015,37.505909,-119.599923
iNaturalist,Observations,HUMAN_OBSERVATION,Rosaceae,Rubus parviflorus,5,7,2015,37.503629,-119.602407
